# XCALGSE - LINE COMPLEX
#
# NAME: Cu_Ka4lor_Mendenhall
# Z: 29
# ELOW: 7988.000000
# EHIGH: 8091.000000
#
# J Phys B 50, 115004 (2017)
#
#! Energy (eV)        Width (eV)        Amplitude
   8047.8254          2.275000          1.000000  
   8045.2956          2.915000          0.094600  
   8028.0503          2.529000          0.352000  
   8026.5386          3.274000          0.134000  
